Date,Time ,Level_cm,Cal_point_cm,Corrected_level_cm,
3/8/2016,12:00,-8.5,25.8,17.3,
3/9/2016,0:00,-9,25.8,16.8,
3/9/2016,12:00,-8.5,25.8,17.3,
3/10/2016,0:00,-7.9,25.8,17.9,
3/10/2016,12:00,-6.9,25.8,18.9,
3/11/2016,0:00,-7.7,25.8,18.1,
3/11/2016,12:00,-8.7,25.8,17.1,
3/12/2016,0:00,-10.1,25.8,15.7,
3/12/2016,12:00,-6.9,25.8,18.9,
3/13/2016,0:00,-7.2,25.8,18.6,
3/13/2016,12:00,-7.3,25.8,18.5,
3/14/2016,0:00,-7.3,25.8,18.5,
3/14/2016,12:00,-7.4,25.8,18.4,
3/15/2016,0:00,-5.9,25.8,19.9,
3/15/2016,12:00,-6.5,25.8,19.3,
3/16/2016,0:00,-7.3,25.8,18.5,
3/16/2016,12:00,-7.6,25.8,18.2,
3/17/2016,0:00,-8.5,25.8,17.3,
3/17/2016,12:00,-7.5,25.8,18.3,
3/18/2016,0:00,-9.3,25.8,16.5,
3/18/2016,12:00,-7.7,25.8,18.1,
3/19/2016,0:00,-9.8,25.8,16,
3/19/2016,12:00,-9.3,25.8,16.5,
3/20/2016,0:00,-10,25.8,15.8,
3/20/2016,12:00,-9.9,25.8,15.9,
3/21/2016,0:00,-10.1,25.8,15.7,
3/21/2016,12:00,-9.4,25.8,16.4,
3/22/2016,0:00,-10.1,25.8,15.7,
3/22/2016,12:00,-8,25.8,17.8,
3/23/2016,0:00,-7.9,25.8,17.9,
3/23/2016,12:00,-7.9,25.8,17.9,
3/24/2016,0:00,-8,25.8,17.8,
3/24/2016,12:00,-8.2,25.8,17.6,
3/25/2016,0:00,-6.8,25.8,19,
3/25/2016,12:00,-9.5,25.8,16.3,
3/26/2016,0:00,-10.2,25.8,15.6,
3/26/2016,12:00,-7.8,25.8,18,
3/27/2016,0:00,-10,25.8,15.8,
3/27/2016,12:00,-7.8,25.8,18,
3/28/2016,0:00,-7.6,25.8,18.2,
3/28/2016,12:00,-7.9,25.8,17.9,
3/29/2016,0:00,-8.2,25.8,17.6,
3/29/2016,12:00,-6.6,25.8,19.2,
3/30/2016,0:00,-9.5,25.8,16.3,
3/30/2016,12:00,-7.3,25.8,18.5,
3/31/2016,0:00,-7,25.8,18.8,
3/31/2016,12:00,-6.9,25.8,18.9,
4/1/2016,0:00,-6.9,25.8,18.9,
4/1/2016,12:00,-7,25.8,18.8,
4/2/2016,0:00,-8.5,25.8,17.3,
4/2/2016,12:00,-6.8,25.8,19,
4/3/2016,0:00,-9,25.8,16.8,
4/3/2016,12:00,-8.9,25.8,16.9,
4/4/2016,0:00,-6,25.8,19.8,
4/4/2016,12:00,-8.7,25.8,17.1,
4/5/2016,0:00,-9.6,25.8,16.2,
4/5/2016,12:00,-8.8,25.8,17,
4/6/2016,0:00,-9.6,25.8,16.2,
4/6/2016,12:00,-7.2,25.8,18.6,
4/7/2016,0:00,-6.3,25.8,19.5,
4/7/2016,12:00,-6.2,25.8,19.6,
4/8/2016,0:00,-8.7,25.8,17.1,
4/8/2016,12:00,-7.5,25.8,18.3,
4/9/2016,0:00,-8.7,25.8,17.1,
4/9/2016,12:00,-9.1,25.8,16.7,
4/10/2016,0:00,-9.6,25.8,16.2,
4/10/2016,12:00,-9.3,25.8,16.5,
4/11/2016,0:00,-7.5,25.8,18.3,
4/11/2016,12:00,-6.4,25.8,19.4,
4/12/2016,0:00,-6.4,25.8,19.4,
4/12/2016,12:00,-6.3,25.8,19.5,
4/13/2016,0:00,-8.3,25.8,17.5,
4/13/2016,12:00,-6.2,25.8,19.6,
4/14/2016,0:00,-8.1,25.8,17.7,
4/14/2016,12:00,-6.1,25.8,19.7,
4/15/2016,0:00,-7.9,25.8,17.9,
4/15/2016,12:00,-6.3,25.8,19.5,
4/16/2016,0:00,-7.7,25.8,18.1,
4/16/2016,12:00,-6.2,25.8,19.6,
4/17/2016,0:00,-7.7,25.8,18.1,
4/17/2016,12:00,-6.1,25.8,19.7,
4/18/2016,0:00,-7.7,25.8,18.1,
4/18/2016,12:00,-6.1,25.8,19.7,
4/19/2016,0:00,-7.5,25.8,18.3,
4/19/2016,12:00,-5.6,25.8,20.2,
4/20/2016,0:00,-8.4,25.8,17.4,
4/20/2016,12:00,-6,25.8,19.8,
4/21/2016,0:00,-7.7,25.8,18.1,
4/21/2016,12:00,-5.4,25.8,20.4,
4/22/2016,0:00,-5.3,25.8,20.5,
4/22/2016,12:00,-5.6,25.8,20.2,
4/23/2016,0:00,-7.7,25.8,18.1,
4/23/2016,12:00,-5.1,25.8,20.7,
4/24/2016,0:00,-8.4,25.8,17.4,
4/24/2016,12:00,-5.6,25.8,20.2,
4/25/2016,0:00,-8,25.8,17.8,
4/25/2016,12:00,-6.2,25.8,19.6,
4/26/2016,0:00,-6.7,25.8,19.1,
4/26/2016,12:00,-5.4,25.8,20.4,
4/27/2016,0:00,-8,25.8,17.8,
4/27/2016,12:00,-5.1,25.8,20.7,
4/28/2016,0:00,-7.6,25.8,18.2,
4/28/2016,12:00,-7,25.8,18.8,
4/29/2016,0:00,-6.9,25.8,18.9,
Data lost from4/29 - 12/29,,,,Logger died,
12/29/2016,12:00,-7.9,25.8,17.9,
12/30/2016,0:00,-9.8,25.8,16,
12/30/2016,12:00,-10.3,25.8,15.5,
12/31/2016,0:00,-10.9,25.8,14.9,
12/31/2016,12:00,-10.9,25.8,14.9,
1/1/2017,0:00,-10.7,25.8,15.1,
1/1/2017,12:00,-10.9,25.8,14.9,
1/2/2017,0:00,-10.9,25.8,14.9,
1/2/2017,12:00,-10,25.8,15.8,
1/3/2017,0:00,-8.9,25.8,16.9,
1/3/2017,12:00,-7.7,25.8,18.1,
1/4/2017,0:00,-7.5,25.8,18.3,
1/4/2017,12:00,-9.3,25.8,16.5,
1/5/2017,0:00,-10.5,25.8,15.3,
1/5/2017,12:00,-11,25.8,14.8,
1/6/2017,0:00,-11.3,25.8,14.5,
1/6/2017,12:00,-11.6,25.8,14.2,
1/7/2017,0:00,-12,25.8,13.8,
1/7/2017,12:00,-12.2,25.8,13.6,
1/8/2017,0:00,-12.5,25.8,13.3,
1/8/2017,12:00,-12.6,25.8,13.2,
1/9/2017,0:00,-12.7,25.8,13.1,
1/9/2017,12:00,-12.6,25.8,13.2,
1/10/2017,0:00,-12.3,25.8,13.5,
1/10/2017,12:00,-10.4,25.8,15.4,
1/11/2017,0:00,-8.3,25.8,17.5,
1/11/2017,12:00,-7.7,25.8,18.1,
1/12/2017,0:00,-7,25.8,18.8,
1/12/2017,12:00,-0.9,25.8,24.9,
1/13/2017,0:00,-5.1,25.8,20.7,
1/13/2017,12:00,-7.9,25.8,17.9,
1/14/2017,0:00,-9.3,25.8,16.5,
1/14/2017,12:00,-9.6,25.8,16.2,
1/15/2017,0:00,-10.2,25.8,15.6,
1/15/2017,12:00,-10.5,25.8,15.3,
1/16/2017,0:00,-10.7,25.8,15.1,
1/16/2017,12:00,-10.8,25.8,15,
1/17/2017,0:00,-10,25.8,15.8,
1/17/2017,12:00,-8.3,25.8,17.5,
1/18/2017,0:00,-8.4,25.8,17.4,
1/18/2017,12:00,-8.2,25.8,17.6,
1/19/2017,0:00,-7.9,25.8,17.9,
1/19/2017,12:00,-8.8,25.8,17,
1/20/2017,0:00,-9.2,25.8,16.6,
1/20/2017,12:00,-7.9,25.8,17.9,
1/21/2017,0:00,-5,25.8,20.8,
1/21/2017,12:00,-4.7,25.8,21.1,
1/22/2017,0:00,-4.9,25.8,20.9,
1/22/2017,12:00,-4.3,25.8,21.5,
1/23/2017,0:00,-4.2,25.8,21.6,
1/23/2017,12:00,-3.5,25.8,22.3,
1/24/2017,0:00,-3.8,25.8,22,
1/24/2017,12:00,-4.5,25.8,21.3,
1/25/2017,0:00,-4.8,25.8,21,
1/25/2017,12:00,-3.9,25.8,21.9,
1/26/2017,0:00,-4,25.8,21.8,
1/26/2017,12:00,-6.1,25.8,19.7,
1/27/2017,0:00,-7.6,25.8,18.2,
1/27/2017,12:00,-8,25.8,17.8,
1/28/2017,0:00,-9.3,25.8,16.5,
1/28/2017,12:00,-9.5,25.8,16.3,
1/29/2017,0:00,-9.9,25.8,15.9,
1/29/2017,12:00,-9.7,25.8,16.1,
1/30/2017,0:00,-10.1,25.8,15.7,
1/30/2017,12:00,-10.3,25.8,15.5,
1/31/2017,0:00,-10.5,25.8,15.3,
1/31/2017,12:00,-8.6,25.8,17.2,
2/1/2017,0:00,-8.3,25.8,17.5,
2/1/2017,12:00,-7.5,25.8,18.3,
2/2/2017,0:00,-9.4,25.8,16.4,
2/2/2017,12:00,-10.1,25.8,15.7,
2/3/2017,0:00,-10.6,25.8,15.2,
2/3/2017,12:00,-10.8,25.8,15,
2/4/2017,0:00,-11.1,25.8,14.7,
2/4/2017,12:00,-10.9,25.8,14.9,
2/5/2017,0:00,-10.4,25.8,15.4,
2/5/2017,12:00,-7.4,25.8,18.4,
2/6/2017,0:00,-7,25.8,18.8,
2/6/2017,12:00,-7.2,25.8,18.6,
2/7/2017,0:00,-6.6,25.8,19.2,
2/7/2017,12:00,-2.2,25.8,23.6,
2/8/2017,0:00,-2.8,25.8,23,
2/8/2017,12:00,-3.8,25.8,22,
2/9/2017,0:00,-7.3,25.8,18.5,
2/9/2017,12:00,-8.3,25.8,17.5,
2/10/2017,0:00,-9.2,25.8,16.6,
2/10/2017,12:00,-9.6,25.8,16.2,
2/11/2017,0:00,-9.5,25.8,16.3,
2/11/2017,12:00,-8.6,25.8,17.2,
2/12/2017,0:00,-7.2,25.8,18.6,
2/12/2017,12:00,-5.7,25.8,20.1,
2/13/2017,0:00,-6.6,25.8,19.2,
2/13/2017,12:00,-6.4,25.8,19.4,
2/14/2017,0:00,-8.3,25.8,17.5,
2/14/2017,12:00,-6.7,25.8,19.1,
2/15/2017,0:00,-7,25.8,18.8,
2/15/2017,12:00,-8.4,25.8,17.4,
2/16/2017,0:00,-9.5,25.8,16.3,
2/16/2017,12:00,-9.8,25.8,16,
2/17/2017,0:00,-10.4,25.8,15.4,
2/17/2017,12:00,-8.9,25.8,16.9,
2/18/2017,0:00,-9,25.8,16.8,
2/18/2017,12:00,-8.2,25.8,17.6,
2/19/2017,0:00,-8.7,25.8,17.1,
2/19/2017,12:00,-8.9,25.8,16.9,
2/20/2017,0:00,-10.1,25.8,15.7,
2/20/2017,12:00,-9.8,25.8,16,
2/21/2017,0:00,-10.1,25.8,15.7,
2/21/2017,12:00,-9.6,25.8,16.2,
2/22/2017,0:00,-9.8,25.8,16,
2/22/2017,12:00,-8.6,25.8,17.2,
2/23/2017,0:00,-8.9,25.8,16.9,
2/23/2017,12:00,-8.8,25.8,17,
2/24/2017,0:00,-8.5,25.8,17.3,
2/24/2017,12:00,-8.8,25.8,17,
2/25/2017,0:00,-8.6,25.8,17.2,
2/25/2017,12:00,-7.3,25.8,18.5,
2/26/2017,0:00,-8.1,25.8,17.7,
2/26/2017,12:00,-8.1,25.8,17.7,
2/27/2017,0:00,-8.3,25.8,17.5,
2/27/2017,12:00,-7.6,25.8,18.2,
2/28/2017,0:00,-7.9,25.8,17.9,
2/28/2017,12:00,-7.3,25.8,18.5,
3/1/2017,0:00,-7.6,25.8,18.2,
3/1/2017,12:00,-6.5,25.8,19.3,
3/2/2017,0:00,-7.6,25.8,18.2,
3/2/2017,12:00,-8,25.8,17.8,
3/3/2017,0:00,-8.4,25.8,17.4,
3/3/2017,12:00,-8.6,25.8,17.2,
3/4/2017,0:00,-8.9,25.8,16.9,
3/4/2017,12:00,-8.6,25.8,17.2,
3/5/2017,0:00,-9.1,25.8,16.7,
3/5/2017,12:00,-8.5,25.8,17.3,
3/6/2017,0:00,-8,25.8,17.8,
3/6/2017,12:00,-7,25.8,18.8,
3/7/2017,0:00,-5.8,25.8,20,
3/7/2017,12:00,-4.5,25.8,21.3,
3/8/2017,0:00,-3.3,25.8,22.5,
3/8/2017,12:00,-3.6,25.8,22.2,
3/9/2017,0:00,-5.4,25.8,20.4,
3/9/2017,12:00,-6.1,25.8,19.7,
3/10/2017,0:00,-8,25.8,17.8,
3/10/2017,12:00,-8.3,25.8,17.5,
3/11/2017,0:00,-8.9,25.8,16.9,
3/11/2017,12:00,-9.1,25.8,16.7,
3/12/2017,0:00,-9.6,25.8,16.2,
3/12/2017,12:00,-9.5,25.8,16.3,
3/13/2017,0:00,-9.9,25.8,15.9,
3/13/2017,12:00,-9.8,25.8,16,
3/14/2017,0:00,-9.9,25.8,15.9,
3/14/2017,12:00,-9.7,25.8,16.1,
3/15/2017,0:00,-9.7,25.8,16.1,
3/15/2017,12:00,-9.6,25.8,16.2,
3/16/2017,0:00,-9.8,25.8,16,
3/16/2017,12:00,-9.8,25.8,16,
3/17/2017,0:00,-9.9,25.8,15.9,
3/17/2017,12:00,-9.4,25.8,16.4,
3/18/2017,0:00,-9.1,25.8,16.7,
3/18/2017,12:00,-8.9,25.8,16.9,
3/19/2017,0:00,-8.3,25.8,17.5,
3/19/2017,12:00,-8.3,25.8,17.5,
3/20/2017,0:00,-8.5,25.8,17.3,
3/20/2017,12:00,-8.1,25.8,17.7,
3/21/2017,0:00,-7,25.8,18.8,
3/21/2017,12:00,-7.2,25.8,18.6,
3/22/2017,0:00,-8.4,25.8,17.4,
3/22/2017,12:00,-9.1,25.8,16.7,
3/23/2017,0:00,-10,25.8,15.8,
3/23/2017,12:00,-9.1,25.8,16.7,
3/24/2017,0:00,-9.5,25.8,16.3,
3/24/2017,12:00,-7.1,25.8,18.7,
3/25/2017,0:00,-6.6,25.8,19.2,
3/25/2017,12:00,-6.9,25.8,18.9,
3/26/2017,0:00,-7.6,25.8,18.2,
3/26/2017,12:00,-7.9,25.8,17.9,
3/27/2017,0:00,-5.8,25.8,20,
3/27/2017,12:00,-5.9,25.8,19.9,
3/28/2017,0:00,-5.2,25.8,20.6,
3/28/2017,12:00,-5,25.8,20.8,
3/29/2017,0:00,-6.4,25.8,19.4,
3/29/2017,12:00,-4.8,25.8,21,
3/30/2017,0:00,-6.3,25.8,19.5,
3/30/2017,12:00,-5.6,25.8,20.2,
3/31/2017,0:00,-4.3,25.8,21.5,
3/31/2017,12:00,-2.2,25.8,23.6,
4/1/2017,0:00,-2.2,25.8,23.6,
4/1/2017,12:00,-4,25.8,21.8,
4/2/2017,0:00,-6,25.8,19.8,
4/2/2017,12:00,-3.1,25.8,22.7,
4/3/2017,0:00,-4.8,25.8,21,
4/3/2017,12:00,-4.9,25.8,20.9,
4/4/2017,0:00,-2.5,25.8,23.3,
4/4/2017,12:00,-1.6,25.8,24.2,
4/5/2017,0:00,-3.2,25.8,22.6,
4/5/2017,12:00,-2.2,25.8,23.6,
4/6/2017,0:00,-4.7,25.8,21.1,
4/6/2017,12:00,-2.4,25.8,23.4,
4/7/2017,0:00,-5.5,25.8,20.3,
4/7/2017,12:00,-5.5,25.8,20.3,
4/8/2017,0:00,-5.6,25.8,20.2,
4/8/2017,12:00,-2.3,25.8,23.5,
4/9/2017,0:00,-5.2,25.8,20.6,
4/9/2017,12:00,-3.7,25.8,22.1,
4/10/2017,0:00,-5.4,25.8,20.4,
4/10/2017,12:00,-4.7,25.8,21.1,
4/11/2017,0:00,-5.4,25.8,20.4,
4/11/2017,12:00,-4.3,25.8,21.5,
4/12/2017,0:00,-4.4,25.8,21.4,
4/12/2017,12:00,-3.4,25.8,22.4,
4/13/2017,0:00,-5.3,25.8,20.5,
4/13/2017,12:00,-3.7,25.8,22.1,
4/14/2017,0:00,-5.7,25.8,20.1,
4/14/2017,12:00,-4.8,25.8,21,
4/15/2017,0:00,-5.6,25.8,20.2,
4/15/2017,12:00,-4.8,25.8,21,
4/16/2017,0:00,-5.6,25.8,20.2,
4/16/2017,12:00,-5.6,25.8,20.2,
4/17/2017,0:00,-4.5,25.8,21.3,
4/17/2017,12:00,-4.4,25.8,21.4,
4/18/2017,0:00,-6.3,25.8,19.5,
4/18/2017,12:00,-5.2,25.8,20.6,
4/19/2017,0:00,-6.5,25.8,19.3,
4/19/2017,12:00,-5.4,25.8,20.4,
4/20/2017,0:00,-0.6,25.8,25.2,
4/20/2017,12:00,-0.5,25.8,25.3,
4/21/2017,0:00,0.9,25.8,0.9,
4/21/2017,12:00,0.4,25.8,0.4,
4/22/2017,0:00,-2.8,25.8,23,
4/22/2017,12:00,-2.1,25.8,23.7,
4/23/2017,0:00,-4.1,25.8,21.7,
4/23/2017,12:00,-3,25.8,22.8,
4/24/2017,0:00,-4.4,25.8,21.4,
4/24/2017,12:00,-3.7,25.8,22.1,
4/25/2017,0:00,-4.3,25.8,21.5,
4/25/2017,12:00,-3.4,25.8,22.4,
4/26/2017,0:00,-4.1,25.8,21.7,
4/26/2017,12:00,-3.5,25.8,22.3,
4/27/2017,0:00,-4.5,25.8,21.3,
4/27/2017,12:00,-3.9,25.8,21.9,
4/28/2017,0:00,-4.4,25.8,21.4,
4/28/2017,12:00,-2.7,25.8,23.1,
4/29/2017,0:00,-1.7,25.8,24.1,
4/29/2017,12:00,-2.2,25.8,23.6,
4/30/2017,0:00,-2,25.8,23.8,
4/30/2017,12:00,-1.2,25.8,24.6,
5/1/2017,0:00,-1.7,25.8,24.1,
5/1/2017,12:00,2.2,25.8,2.2,
5/2/2017,0:00,-0.9,25.8,24.9,
5/2/2017,12:00,-1.6,25.8,24.2,
5/3/2017,0:00,-2,25.8,23.8,
5/3/2017,12:00,-0.5,25.8,25.3,
5/4/2017,0:00,-2.5,25.8,23.3,
5/4/2017,12:00,-1.7,25.8,24.1,
5/5/2017,0:00,0.5,25.8,0.5,
5/5/2017,12:00,2,25.8,2,
5/6/2017,0:00,-0.7,25.8,25.1,
5/6/2017,12:00,-0.1,25.8,25.7,
5/7/2017,0:00,-0.9,25.8,24.9,
5/7/2017,12:00,2.2,25.8,2.2,
5/8/2017,0:00,-2.2,25.8,23.6,
5/8/2017,12:00,0.8,25.8,0.8,
5/9/2017,0:00,-2.5,25.8,23.3,
5/9/2017,12:00,-0.7,25.8,25.1,
5/10/2017,0:00,-2.6,25.8,23.2,
5/10/2017,12:00,-1.6,25.8,24.2,
5/11/2017,0:00,-2.4,25.8,23.4,
5/11/2017,12:00,-0.8,25.8,25,
5/12/2017,0:00,-1.4,25.8,24.4,
5/12/2017,12:00,-0.4,25.8,25.4,
5/13/2017,0:00,-1.9,25.8,23.9,
5/13/2017,12:00,-0.7,25.8,25.1,
5/14/2017,0:00,-2.5,25.8,23.3,
5/14/2017,12:00,-0.6,25.8,25.2,
5/15/2017,0:00,-2.7,25.8,23.1,
5/15/2017,12:00,-1.6,25.8,24.2,
5/16/2017,0:00,-4.1,25.8,21.7,
5/16/2017,12:00,-2.3,25.8,23.5,
5/17/2017,0:00,-3.4,25.8,22.4,
5/17/2017,12:00,-3.3,25.8,22.5,
5/18/2017,0:00,-3.8,25.8,22,
5/18/2017,12:00,-3.7,25.8,22.1,
5/19/2017,0:00,-4,25.8,21.8,
5/19/2017,12:00,-4.3,25.8,21.5,
5/20/2017,0:00,-4,25.8,21.8,
5/20/2017,12:00,-2.2,25.8,23.6,
5/21/2017,0:00,-2.9,25.8,22.9,
5/21/2017,12:00,-0.7,25.8,25.1,
5/22/2017,0:00,5.6,25.8,5.6,
5/22/2017,12:00,1.3,25.8,1.3,
5/23/2017,0:00,-0.6,25.8,25.2,
5/23/2017,12:00,0.3,25.8,0.3,
5/24/2017,0:00,-1.7,25.8,24.1,
5/24/2017,12:00,-2,25.8,23.8,
5/25/2017,0:00,0,25.8,0,
5/25/2017,12:00,1.4,25.8,1.4,
5/26/2017,0:00,3.2,25.8,3.2,
5/26/2017,12:00,3,25.8,3,
5/27/2017,0:00,0.3,25.8,0.3,
5/27/2017,12:00,2.3,25.8,2.3,
5/28/2017,0:00,1,25.8,1,
5/28/2017,12:00,0.9,25.8,0.9,
5/29/2017,0:00,2.2,25.8,2.2,
5/29/2017,12:00,2.1,25.8,2.1,
5/30/2017,0:00,1.8,25.8,1.8,
5/30/2017,12:00,2.1,25.8,2.1,
5/31/2017,0:00,0,25.8,0,
5/31/2017,12:00,1.1,25.8,1.1,
6/1/2017,0:00,-1.4,25.8,24.4,
6/1/2017,12:00,0,25.8,0,
6/2/2017,0:00,-2.7,25.8,23.1,
6/2/2017,12:00,-2.1,25.8,23.7,
6/3/2017,0:00,-3.3,25.8,22.5,
6/3/2017,12:00,-2.6,25.8,23.2,
6/4/2017,0:00,-3,25.8,22.8,
6/4/2017,12:00,-2.9,25.8,22.9,
6/5/2017,0:00,-1.9,25.8,23.9,
6/5/2017,12:00,-1.7,25.8,24.1,
6/6/2017,0:00,-1.4,25.8,24.4,
6/6/2017,12:00,-0.3,25.8,25.5,
6/7/2017,0:00,-1.3,25.8,24.5,
6/7/2017,12:00,-0.4,25.8,25.4,
6/8/2017,0:00,-2.3,25.8,23.5,
6/8/2017,12:00,-1.3,25.8,24.5,
6/9/2017,0:00,-3.5,25.8,22.3,
6/9/2017,12:00,-3.2,25.8,22.6,
6/10/2017,0:00,-0.4,25.8,25.4,
6/10/2017,12:00,0.1,25.8,0.1,
6/11/2017,0:00,-1.4,25.8,24.4,
6/11/2017,12:00,0.1,25.8,0.1,
6/12/2017,0:00,-3.3,25.8,22.5,
6/12/2017,12:00,-0.5,25.8,25.3,
6/13/2017,0:00,-3.9,25.8,21.9,
6/13/2017,12:00,-2.4,25.8,23.4,
6/14/2017,0:00,-3.7,25.8,22.1,
6/14/2017,12:00,-1.5,25.8,24.3,
6/15/2017,0:00,-2.2,25.8,23.6,
6/15/2017,12:00,-3.7,25.8,22.1,
6/16/2017,0:00,-2.6,25.8,23.2,
6/16/2017,12:00,-2.5,25.8,23.3,
6/17/2017,0:00,0.4,25.8,0.4,
6/17/2017,12:00,0.7,25.8,0.7,
6/18/2017,0:00,0.1,25.8,0.1,
6/18/2017,12:00,0,25.8,0,
6/19/2017,0:00,-1,25.8,24.8,
6/19/2017,12:00,-1.1,25.8,24.7,
6/20/2017,0:00,-2.3,25.8,23.5,
6/20/2017,12:00,-1.9,25.8,23.9,
6/21/2017,0:00,-3.9,25.8,21.9,
6/21/2017,12:00,-3.8,25.8,22,
6/22/2017,0:00,-4.5,25.8,21.3,
6/22/2017,12:00,-4.7,25.8,21.1,
6/23/2017,0:00,-4.9,25.8,20.9,
6/23/2017,12:00,-4,25.8,21.8,
6/24/2017,0:00,-3.7,25.8,22.1,
6/24/2017,12:00,-3.1,25.8,22.7,
6/25/2017,0:00,-3.8,25.8,22,
6/25/2017,12:00,-2.2,25.8,23.6,
6/26/2017,0:00,-3.6,25.8,22.2,
6/26/2017,12:00,-1.9,25.8,23.9,
6/27/2017,0:00,-1.9,25.8,23.9,
6/27/2017,12:00,-1.5,25.8,24.3,
6/28/2017,0:00,-1.4,25.8,24.4,
6/28/2017,12:00,-0.8,25.8,25,
6/29/2017,0:00,-1.9,25.8,23.9,
6/29/2017,12:00,0.1,25.8,0.1,
6/30/2017,0:00,-0.2,25.8,25.6,
6/30/2017,12:00,-0.9,25.8,24.9,
7/1/2017,0:00,-1.2,25.8,24.6,
7/1/2017,12:00,-0.2,25.8,25.6,
7/2/2017,0:00,-2.1,25.8,23.7,
7/2/2017,12:00,-0.5,25.8,25.3,
7/3/2017,0:00,-1.4,25.8,24.4,
7/3/2017,12:00,-0.9,25.8,24.9,
7/4/2017,0:00,-2.2,25.8,23.6,
7/4/2017,12:00,-1,25.8,24.8,
7/5/2017,0:00,-2.6,25.8,23.2,
7/5/2017,12:00,-2.9,25.8,22.9,
7/6/2017,0:00,-3.1,25.8,22.7,
7/6/2017,12:00,-3.7,25.8,22.1,
7/7/2017,0:00,-3.5,25.8,22.3,
7/7/2017,12:00,-3.7,25.8,22.1,
7/8/2017,0:00,-3.7,25.8,22.1,
7/8/2017,12:00,-2.2,25.8,23.6,
7/9/2017,0:00,-2.2,25.8,23.6,
7/9/2017,12:00,-2.1,25.8,23.7,
7/10/2017,0:00,-2.4,25.8,23.4,
7/10/2017,12:00,-1.7,25.8,24.1,
7/11/2017,0:00,-2.9,25.8,22.9,
7/11/2017,12:00,-1.7,25.8,24.1,
7/12/2017,0:00,-3.1,25.8,22.7,
7/12/2017,12:00,-2.2,25.8,23.6,
7/13/2017,0:00,-3.1,25.8,22.7,
7/13/2017,12:00,-3.1,25.8,22.7,
7/14/2017,0:00,-3.7,25.8,22.1,
7/14/2017,12:00,-4,25.8,21.8,
7/15/2017,0:00,-5.1,25.8,20.7,
7/15/2017,12:00,-5.5,25.8,20.3,
7/16/2017,0:00,-5.5,25.8,20.3,
7/16/2017,12:00,-4.5,25.8,21.3,
7/17/2017,0:00,-4.5,25.8,21.3,
7/17/2017,12:00,-4.4,25.8,21.4,
7/18/2017,0:00,-4.7,25.8,21.1,
7/18/2017,12:00,-4.5,25.8,21.3,
7/19/2017,0:00,-4.8,25.8,21,
7/19/2017,12:00,-5.1,25.8,20.7,
7/20/2017,0:00,-5.5,25.8,20.3,
7/20/2017,12:00,-5.5,25.8,20.3,
7/21/2017,0:00,-5.8,25.8,20,
7/21/2017,12:00,-4.8,25.8,21,
7/22/2017,0:00,-6.1,25.8,19.7,
7/22/2017,12:00,-5.5,25.8,20.3,
7/23/2017,0:00,-4.7,25.8,21.1,
7/23/2017,12:00,-3.9,25.8,21.9,
7/24/2017,0:00,-4.2,25.8,21.6,
7/24/2017,12:00,-3.5,25.8,22.3,
7/25/2017,0:00,-4.5,25.8,21.3,
7/25/2017,12:00,-4.8,25.8,21,
7/26/2017,0:00,-6.4,25.8,19.4,
7/26/2017,12:00,-5.5,25.8,20.3,
7/27/2017,0:00,-5.4,25.8,20.4,
7/27/2017,12:00,-5.1,25.8,20.7,
7/28/2017,0:00,-5.7,25.8,20.1,
7/28/2017,12:00,-3.8,25.8,22,
7/29/2017,0:00,-6.5,25.8,19.3,
7/29/2017,12:00,-6.6,25.8,19.2,
7/30/2017,0:00,-6.9,25.8,18.9,
7/30/2017,12:00,-5.3,25.8,20.5,
7/31/2017,0:00,-6.4,25.8,19.4,
7/31/2017,12:00,-4.4,25.8,21.4,
8/1/2017,0:00,-6.2,25.8,19.6,
8/1/2017,12:00,-4.4,25.8,21.4,
8/2/2017,0:00,-6.8,25.8,19,
8/2/2017,12:00,-5.3,25.8,20.5,
8/3/2017,0:00,-6.6,25.8,19.2,
8/3/2017,12:00,-6.2,25.8,19.6,
8/4/2017,0:00,-3.7,25.8,22.1,
8/4/2017,12:00,-4.5,25.8,21.3,
8/5/2017,0:00,-4.5,25.8,21.3,
8/5/2017,12:00,-1.5,25.8,24.3,
8/6/2017,0:00,-4.2,25.8,21.6,
8/6/2017,12:00,-1.8,25.8,24,
8/7/2017,0:00,-3.4,25.8,22.4,
8/7/2017,12:00,-3.6,25.8,22.2,
8/8/2017,0:00,-5.7,25.8,20.1,
8/8/2017,12:00,-5.6,25.8,20.2,
8/9/2017,0:00,-4,25.8,21.8,
8/9/2017,12:00,-4.1,25.8,21.7,
8/10/2017,0:00,-5.1,25.8,20.7,
8/10/2017,12:00,-4.2,25.8,21.6,
8/11/2017,0:00,-5.9,25.8,19.9,
8/11/2017,12:00,-4.9,25.8,20.9,
8/12/2017,0:00,-6.7,25.8,19.1,
8/12/2017,12:00,-5.3,25.8,20.5,
8/13/2017,0:00,-5.5,25.8,20.3,
8/13/2017,12:00,-5.2,25.8,20.6,
8/14/2017,0:00,-5.1,25.8,20.7,
8/14/2017,12:00,-4.4,25.8,21.4,
8/15/2017,0:00,-5.1,25.8,20.7,
8/15/2017,12:00,-4.2,25.8,21.6,
8/16/2017,0:00,-4.8,25.8,21,
8/16/2017,12:00,-4.5,25.8,21.3,
8/17/2017,0:00,-5.8,25.8,20,
8/17/2017,12:00,-5.6,25.8,20.2,
